KEY_benef_loc,match_score,KEY_inegi_localidad
coyuca de benitez-bajos del ejido,100,coyuca de benitez-bajos del ejido
tetipac-tepacoya,100,tetipac-tepacoya
tepecoacuilco de trujano-tepecuacuilco i,95,tepecoacuilco de trujano-tepecoacuilco de trujano
san marcos-las lomitas de papagayo,100,san marcos-las lomitas de papagayo
acapulco de juarez-la sierrita,100,acapulco de juarez-la sierrita
teloloapan-rio de zayulapa (sayulapan),100,teloloapan-rio de zayulapa (sayulapan)
chilapa de alvarez-olingachacatlan (camposanto viejo),100,chilapa de alvarez-olingachacatlan (camposanto viejo)
zirandaro-rancho nuevo,100,zirandaro-rancho nuevo
tecpan de galeana-el guamilito,100,tecpan de galeana-el guamilito
coyuca de benitez-las pulgas,100,coyuca de benitez-las pulgas
zirandaro-los pinzanes,100,zirandaro-los pinzanes
cutzamala de pinzon-la comunidad,100,cutzamala de pinzon-la comunidad
general heliodoro castillo-tecomazuchitl sur,100,general heliodoro castillo-tecomazuchitl sur
zihuatanejo de azueta-canoitas,100,zihuatanejo de azueta-canoitas
alcozauca de guerrero-cerro azul,100,alcozauca de guerrero-cerro azul
juan r. escudero-la ladrillera (la granja),100,juan r. escudero-la ladrillera (la granja)
xochistlahuaca-loma lucero,100,xochistlahuaca-loma lucero
acapulco de juarez-lomas de chapultepec,100,acapulco de juarez-lomas de chapultepec
malinaltepec-filo de acatepec,100,malinaltepec-filo de acatepec
coahuayutla de jose maria izazaga-las animas,100,coahuayutla de jose maria izazaga-las animas
cuautepec-el maguey,100,cuautepec-el maguey
metlatonoc-yozo chum,100,metlatonoc-yozo chum
san luis acatlan-arroyo limon,100,san luis acatlan-arroyo limon
iguala de la independencia-la floresta,100,iguala de la independencia-la floresta
ixcateopan de cuauhtemoc-san pedro guadalupe,100,ixcateopan de cuauhtemoc-san pedro guadalupe
san marcos-el cacao,100,san marcos-el cacao
xochistlahuaca-cabeza de arroyo limon,100,xochistlahuaca-cabeza de arroyo limon
coyuca de benitez-encinos prietos,100,coyuca de benitez-encinos prietos
acapulco de juarez-zoyamiche,100,acapulco de juarez-zoyamiche
copanatoyac-zacazonapa,100,copanatoyac-zacazonapa
coyuca de catalan-parotas del manchon (las parotas),100,coyuca de catalan-parotas del manchon (las parotas)
zapotitlan tablas-santa cruz,100,zapotitlan tablas-santa cruz
la union de isidoro montes de oca-la cofradia,100,la union de isidoro montes de oca-la cofradia
coyuca de benitez-la yerbasanta,100,coyuca de benitez-la yerbasanta
coahuayutla de jose maria izazaga-algodoncillos,100,coahuayutla de jose maria izazaga-algodoncillos
xochihuehuetlan-zoyatitlanapa,100,xochihuehuetlan-zoyatitlanapa
coyuca de benitez-el bejuco,100,coyuca de benitez-el bejuco
atlamajalcingo del monte-alvaro obregon,100,atlamajalcingo del monte-alvaro obregon
zirandaro-el terrero,100,zirandaro-el terrero
apaxtla-los amates,100,apaxtla-los amates
pedro ascencio alquisiras-santiago salinas,100,pedro ascencio alquisiras-santiago salinas
chilapa de alvarez-ayahualco,100,chilapa de alvarez-ayahualco
tecpan de galeana-reforma agraria,100,tecpan de galeana-reforma agraria
copalillo-las minas,100,copalillo-las minas
coyuca de benitez-las chiripas,100,coyuca de benitez-las chiripas
chilpancingo de los bravo-huacalapa,100,chilpancingo de los bravo-huacalapa
cutzamala de pinzon-potrero de zacango,100,cutzamala de pinzon-potrero de zacango
coyuca de catalan-el zapote,100,coyuca de catalan-el zapote
coyuca de catalan-el nanche,100,coyuca de catalan-el nanche
copanatoyac-costilla del cerro,100,copanatoyac-costilla del cerro
quechultenango-niyantitlan,100,quechultenango-niyantitlan
san marcos-barrio nuevo (toro pando),100,san marcos-barrio nuevo (toro pando)
ahuacuotzingo-yupitepec,100,ahuacuotzingo-yupitepec
coyuca de catalan-monte verde,100,coyuca de catalan-monte verde
atoyac de alvarez-colonia buenos aires,100,atoyac de alvarez-colonia buenos aires
metlatonoc-rio san martin,100,metlatonoc-rio san martin
acatepec-colonia ocote capulin,100,acatepec-colonia ocote capulin
zapotitlan tablas-las minas,100,zapotitlan tablas-las minas
metlatonoc-costa rica colorada,100,metlatonoc-costa rica colorada
olinala-zompepelco,100,olinala-zompepelco
pedro ascencio alquisiras-la campana,100,pedro ascencio alquisiras-la campana
coahuayutla de jose maria izazaga-potrero de olivares (potrero de arriba),100,coahuayutla de jose maria izazaga-potrero de olivares (potrero de arriba)
tecpan de galeana-los hornos,100,tecpan de galeana-los hornos
olinala-xixila,100,olinala-xixila
quechultenango-zinacantla,100,quechultenango-zinacantla
chilapa de alvarez-san antonio (hueitepec),100,chilapa de alvarez-san antonio (hueitepec)
petatlan-las salinas (salinas el cuajo),100,petatlan-las salinas (salinas el cuajo)
tixtla de guerrero-zacatzonapa,100,tixtla de guerrero-zacatzonapa
taxco de alarcon-casino de la union (kilometro 136),100,taxco de alarcon-casino de la union (kilometro 136)
zirandaro-potrerillos,100,zirandaro-potrerillos
tecpan de galeana-la hacienda (la hacienda de almolonga),100,tecpan de galeana-la hacienda (la hacienda de almolonga)
general canuto a. neri-los cuahulotes (los cuajilotes),100,general canuto a. neri-los cuahulotes (los cuajilotes)
coahuayutla de jose maria izazaga-el tizate,100,coahuayutla de jose maria izazaga-el tizate
pedro ascencio alquisiras-la camila (puente de dios),100,pedro ascencio alquisiras-la camila (puente de dios)
ahuacuotzingo-yerbabuena,100,ahuacuotzingo-yerbabuena
olinala-tehuaxtitlan,100,olinala-tehuaxtitlan
tecpan de galeana-piedras mecas,100,tecpan de galeana-piedras mecas
tecpan de galeana-el jilguero,100,tecpan de galeana-el jilguero
acapulco de juarez-aguacatillo,95,acapulco de juarez-acapulco de juarez
ajuchitlan del progreso-las mesas del guayabo (las mesas),100,ajuchitlan del progreso-las mesas del guayabo (las mesas)
atlixtac-ixtlacatlajco,100,atlixtac-ixtlacatlajco
leonardo bravo-puentecillas,100,leonardo bravo-puentecillas
iguala de la independencia-ahuehuepan,100,iguala de la independencia-ahuehuepan
coyuca de catalan-las cuevitas,100,coyuca de catalan-las cuevitas
tecpan de galeana-el alacran,100,tecpan de galeana-el alacran
chilpancingo de los bravo-santa rita y tecalco,100,chilpancingo de los bravo-santa rita y tecalco
metlatonoc-mini nuhuma,100,metlatonoc-mini nuhuma
cutzamala de pinzon-fundicion uno,100,cutzamala de pinzon-fundicion uno
zapotitlan tablas-el sauce,100,zapotitlan tablas-el sauce
coyuca de benitez-el ranchito,100,coyuca de benitez-el ranchito
metlatonoc-yutimi,95,metlatonoc-metlatonoc
coyuca de benitez-los cimientos,100,coyuca de benitez-los cimientos
cochoapa el grande-llano de la chuparrosa,100,cochoapa el grande-llano de la chuparrosa
jose joaquin de herrera-temixco,100,jose joaquin de herrera-temixco
san marcos-el tepehuajito,100,san marcos-el tepehuajito
zapotitlan tablas-san juan,100,zapotitlan tablas-san juan
tetipac-pezuapa,100,tetipac-pezuapa
tecpan de galeana-el chilcahuite,100,tecpan de galeana-el chilcahuite
atlamajalcingo del monte-juquila,100,atlamajalcingo del monte-juquila
cutzamala de pinzon-canas viejas,100,cutzamala de pinzon-canas viejas
apaxtla-zacapostepec,100,apaxtla-zacapostepec
san marcos-la granja (las piedritas),100,san marcos-la granja (las piedritas)
tecpan de galeana-el verde,100,tecpan de galeana-el verde
teloloapan-las neblinas,100,teloloapan-las neblinas
olinala-colonia san pedro,100,olinala-colonia san pedro
zirandaro-enramadas,100,zirandaro-enramadas
zirandaro-palma sola,100,zirandaro-palma sola
chilapa de alvarez-zizicazapa,100,chilapa de alvarez-zizicazapa
cochoapa el grande-el ciruelo,100,cochoapa el grande-el ciruelo
teloloapan-mesas mirabal,100,teloloapan-mesas mirabal
zirandaro-el pino,100,zirandaro-el pino
cochoapa el grande-san pedro el viejo,100,cochoapa el grande-san pedro el viejo
chilapa de alvarez-santa ana,100,chilapa de alvarez-santa ana
coahuayutla de jose maria izazaga-la cofradia,100,coahuayutla de jose maria izazaga-la cofradia
general canuto a. neri-cuahuxilopa (cuaxilopa),100,general canuto a. neri-cuahuxilopa (cuaxilopa)
zapotitlan tablas-santa rosa de lima,100,zapotitlan tablas-santa rosa de lima
tixtla de guerrero-puente el molino,100,tixtla de guerrero-puente el molino
chilapa de alvarez-el terrero i,100,chilapa de alvarez-el terrero i
zihuatanejo de azueta-zumatlan,100,zihuatanejo de azueta-zumatlan
zihuatanejo de azueta-el calabazal,100,zihuatanejo de azueta-el calabazal
coyuca de benitez-penjamo,100,coyuca de benitez-penjamo
la union de isidoro montes de oca-paso del limon,100,la union de isidoro montes de oca-paso del limon
general heliodoro castillo-plan del banano,100,general heliodoro castillo-plan del banano
tecpan de galeana-el coyolito,100,tecpan de galeana-el coyolito
acapulco de juarez-el arenal,100,acapulco de juarez-el arenal
tecpan de galeana-magueyes,100,tecpan de galeana-magueyes
olinala-zacamolica,100,olinala-zacamolica
cualac-tepotzcocingo,100,cualac-tepotzcocingo
san luis acatlan-san luisito,100,san luis acatlan-san luisito
huitzuco de los figueroa-tecolotla,100,huitzuco de los figueroa-tecolotla
general heliodoro castillo-buenavista (cashacuauilt),100,general heliodoro castillo-buenavista (cashacuauilt)
zitlala-ahuacuahutla,100,zitlala-ahuacuahutla
san marcos-plan grande,100,san marcos-plan grande
san marcos-la poza,95,san marcos-san marcos
pedro ascencio alquisiras-tejocotes,100,pedro ascencio alquisiras-tejocotes
chilpancingo de los bravo-la cienega,100,chilpancingo de los bravo-la cienega
la union de isidoro montes de oca-benitez,100,la union de isidoro montes de oca-benitez
cochoapa el grande-piedra negra,100,cochoapa el grande-piedra negra
coyuca de catalan-el pozo,100,coyuca de catalan-el pozo
tecpan de galeana-las tunas,100,tecpan de galeana-las tunas
zirandaro-el arrastre,100,zirandaro-el arrastre
petatlan-san isidro (el sapo),100,petatlan-san isidro (el sapo)
zirandaro-el capire,100,zirandaro-el capire
acapulco de juarez-las ollitas (las joyitas),100,acapulco de juarez-las ollitas (las joyitas)
arcelia-el naranjo,100,arcelia-el naranjo
zirandaro-la parotita (la parota del barco),100,zirandaro-la parotita (la parota del barco)
tecpan de galeana-el mechudo,100,tecpan de galeana-el mechudo
cutzamala de pinzon-los casahuates,100,cutzamala de pinzon-los casahuates
ayutla de los libres-el mesoncillo,97,ayutla de los libres-el mezoncillo
olinala-san jose tecomulco,100,olinala-san jose tecomulco
iguala de la independencia-olea (estacion olea),100,iguala de la independencia-olea (estacion olea)
coyuca de catalan-tario,100,coyuca de catalan-tario
san miguel totolapan-hacienda vieja,100,san miguel totolapan-hacienda vieja
chilapa de alvarez-tlalcomulco,100,chilapa de alvarez-tlalcomulco
general canuto a. neri-ocotepec,100,general canuto a. neri-ocotepec
chilapa de alvarez-ahuihuiyuco,100,chilapa de alvarez-ahuihuiyuco
acatepec-palo seco,100,acatepec-palo seco
iguala de la independencia-pueblo viejo,100,iguala de la independencia-pueblo viejo
san marcos-las lomitas de nexpa (las lomitas),95,san marcos-las lomitas de nexpa
petatlan-la bolsa,100,petatlan-la bolsa
zirandaro-mesas de las parotas (la parota),100,zirandaro-mesas de las parotas (la parota)
ajuchitlan del progreso-coacoyul,100,ajuchitlan del progreso-coacoyul
zirandaro-catatemba,100,zirandaro-catatemba
petatlan-el capire,100,petatlan-el capire
zihuatanejo de azueta-el guayabal,100,zihuatanejo de azueta-el guayabal
coyuca de benitez-huertecillas,100,coyuca de benitez-huertecillas
petatlan-la finca (la finca de gildardo),100,petatlan-la finca (la finca de gildardo)
iliatenco-13 de septiembre,100,iliatenco-13 de septiembre
taxco de alarcon-landa uno,100,taxco de alarcon-landa uno
copanatoyac-san vicente amole,100,copanatoyac-san vicente amole
pedro ascencio alquisiras-los sauces,100,pedro ascencio alquisiras-los sauces
coahuayutla de jose maria izazaga-el pueblito,100,coahuayutla de jose maria izazaga-el pueblito
atoyac de alvarez-el nanchal,100,atoyac de alvarez-el nanchal
atoyac de alvarez-cana de agua,100,atoyac de alvarez-cana de agua
chilapa de alvarez-acostapachtlan,97,chilapa de alvarez-acojtapachtlan
coyuca de catalan-el pescado,100,coyuca de catalan-el pescado
taxco de alarcon-cholcingo,100,taxco de alarcon-cholcingo
coyuca de catalan-el limoncito,100,coyuca de catalan-el limoncito
zirandaro-santa teresa de jesus,100,zirandaro-santa teresa de jesus
zirandaro-acuyan,100,zirandaro-acuyan
teloloapan-puctepec vista hermosa,100,teloloapan-puctepec vista hermosa
la union de isidoro montes de oca-las guacamayas,100,la union de isidoro montes de oca-las guacamayas
san luis acatlan-llano de maguey,100,san luis acatlan-llano de maguey
huitzuco de los figueroa-san francisco ozomatlan,100,huitzuco de los figueroa-san francisco ozomatlan
cutzamala de pinzon-loma bonita,100,cutzamala de pinzon-loma bonita
eduardo neri-tres cruces,100,eduardo neri-tres cruces
la union de isidoro montes de oca-palma liada uno,100,la union de isidoro montes de oca-palma liada uno
pedro ascencio alquisiras-rincon de jumapa,100,pedro ascencio alquisiras-rincon de jumapa
zirandaro-la huaracha (colonia buenavista),100,zirandaro-la huaracha (colonia buenavista)
coahuayutla de jose maria izazaga-san isidro el gallo (el gallo),100,coahuayutla de jose maria izazaga-san isidro el gallo (el gallo)
general heliodoro castillo-la cieneguita,100,general heliodoro castillo-la cieneguita
cuetzala del progreso-tomixtlahuacan,100,cuetzala del progreso-tomixtlahuacan
petatlan-el palomar,100,petatlan-el palomar
cutzamala de pinzon-pacuaro,100,cutzamala de pinzon-pacuaro
taxco de alarcon-totoapa,100,taxco de alarcon-totoapa
cochoapa el grande-rancho de los hilarios,100,cochoapa el grande-rancho de los hilarios
coyuca de catalan-el sauz,100,coyuca de catalan-el sauz
tlacoapa-tierra colorada de los nachi,100,tlacoapa-tierra colorada de los nachi
ajuchitlan del progreso-paso ancho,100,ajuchitlan del progreso-paso ancho
teloloapan-telixtac,100,teloloapan-telixtac
ajuchitlan del progreso-el naranjo,100,ajuchitlan del progreso-el naranjo
ajuchitlan del progreso-el salto,100,ajuchitlan del progreso-el salto
general canuto a. neri-los encinos,100,general canuto a. neri-los encinos
acapulco de juarez-pochotlaxco,100,acapulco de juarez-pochotlaxco
zirandaro-casas viejas,100,zirandaro-casas viejas
zapotitlan tablas-linda vista,100,zapotitlan tablas-linda vista
olinala-la libertad,100,olinala-la libertad
taxco de alarcon-el mirador,100,taxco de alarcon-el mirador
florencio villarreal-dios te libre,100,florencio villarreal-dios te libre
tetipac-santa cruz,100,tetipac-santa cruz
atoyac de alvarez-alcholoa,100,atoyac de alvarez-alcholoa
general heliodoro castillo-paso del molino,100,general heliodoro castillo-paso del molino
zirandaro-san jose,100,zirandaro-san jose
general heliodoro castillo-puerto colorado,100,general heliodoro castillo-puerto colorado
teloloapan-cerro cortado,100,teloloapan-cerro cortado
la union de isidoro montes de oca-el limoncito,100,la union de isidoro montes de oca-el limoncito
zirandaro-la tuba,100,zirandaro-la tuba
ajuchitlan del progreso-pizotla,100,ajuchitlan del progreso-pizotla
tecpan de galeana-poza de bache,100,tecpan de galeana-poza de bache
zirandaro-el ojo de agua,100,zirandaro-el ojo de agua
zirandaro-ojo de agua,100,zirandaro-ojo de agua
coyuca de benitez-las lomas,100,coyuca de benitez-las lomas
ixcateopan de cuauhtemoc-el puente,100,ixcateopan de cuauhtemoc-el puente
pedro ascencio alquisiras-amate amarillo,100,pedro ascencio alquisiras-amate amarillo
acatepec-barranca pina,100,acatepec-barranca pina
coyuca de catalan-anonas,100,coyuca de catalan-anonas
coyuca de benitez-san jose mogollon,100,coyuca de benitez-san jose mogollon
buenavista de cuellar-los limones,100,buenavista de cuellar-los limones
cochoapa el grande-nueva jerusalen,100,cochoapa el grande-nueva jerusalen
san luis acatlan-el meson,100,san luis acatlan-el meson
san marcos-santo domingo,100,san marcos-santo domingo
coyuca de catalan-el lindero,100,coyuca de catalan-el lindero
ometepec-cruz de corazon,100,ometepec-cruz de corazon
general canuto a. neri-las ceibitas,100,general canuto a. neri-las ceibitas
teloloapan-los cuatlix,100,teloloapan-los cuatlix
tecpan de galeana-la piedra,100,tecpan de galeana-la piedra
chilapa de alvarez-tepetlacingo,100,chilapa de alvarez-tepetlacingo
teloloapan-buenavista de guerrero (filo seco),100,teloloapan-buenavista de guerrero (filo seco)
atlixtac-texocotitlan,100,atlixtac-texocotitlan
coahuayutla de jose maria izazaga-el reparo,100,coahuayutla de jose maria izazaga-el reparo
cochoapa el grande-llano de la yacua,100,cochoapa el grande-llano de la yacua
ayutla de los libres-el manantial,100,ayutla de los libres-el manantial
martir de cuilapan-tlaixcuac,100,martir de cuilapan-tlaixcuac
petatlan-el zapotillal,100,petatlan-el zapotillal
taxco de alarcon-el gavilan,100,taxco de alarcon-el gavilan
tecpan de galeana-el trapiche,100,tecpan de galeana-el trapiche
atlixtac-el membrillo,100,atlixtac-el membrillo
zirandaro-cuapucuaro,100,zirandaro-cuapucuaro
cutzamala de pinzon-el pochote,100,cutzamala de pinzon-el pochote
zirandaro-las humedades (la humedad),100,zirandaro-las humedades (la humedad)
ayutla de los libres-juquila,100,ayutla de los libres-juquila
tecpan de galeana-primer agua,100,tecpan de galeana-primer agua
